tweet,clean,date,time,link
"vp leni lobredo is having her nation address amid COVID-19 and binabarda siya ng DDS peeps, saying ""puro ka salita gaga!"", ""wala ka namang ginagawa eh!"", like putangina, SINO KAYANG WALANG KAKWENTA-KWENTA ANG SINABI NUNG NAGPAPRESSCON DIBA??? care to explain, mr. president???",vp leni lobredo nation address amid covid binabarda dds peeps saying puro salita gaga namang like kayang kakwenta kwenta sinabi nagpapresscon diba explain mr president,2020-03-12,10:23:59+00:00,https://twitter.com/wendellitow/status/1238048083180584961
Titindi niyo may ncov iinom pa rin us? ,titindi niyo ncov iinom rin us,2020-03-12,10:19:28+00:00,https://twitter.com/itsLBArellano/status/1238046948461907968
HELLO let’s stop spreading fake/unconfirmed/unofficial news about ncov or sumn POTA NAKAKACAUSE NG PANIC EH,hello lets stop spreading fake unconfirmed unofficial news ncov sumn pota nakakacause panic,2020-03-12,10:17:57+00:00,https://twitter.com/cleyomareh/status/1238046563148034049
Ilan pang larawan nang sumailalim sa Covid-19 test si Pangulong Duterte at Sen Bong Go alas-5 ng hapon sa Bahay Pagbabago | SBG @gmanews,larawan sumailalim covid test pangulong duterte bong go alas hapon bahay pagbabago sbg,2020-03-12,10:17:32+00:00,https://twitter.com/_iancruz/status/1238046460916056074
"Being diagnosed with COVID 19 is NOT a death sentence. If you’re healthy, 98% of the time, you will make a full recovery - Dr. Edsel Salvana, infectious disease specialist #ConversationsWithRandyDavid",diagnosed covid death sentence youre healthy time make full recovery dr edsel salvana infectious disease specialist,2020-03-12,10:15:16+00:00,https://twitter.com/karadavid/status/1238045890910097409
"Sana specific #COVID-19 action plans, with timetable, and persons/government agencies responsible lang ang babanggitin ng Pangulo sa kanyang upcoming press conference maya-maya.",specific action plans timetable persons government agencies responsible babanggitin pangulo upcoming press conference maya maya,2020-03-12,10:15:06+00:00,https://twitter.com/IAmEBeeBarney/status/1238045846781833216
President Duterte addresses the nation on COVID-19 at 6:30 PM. ,president duterte addresses nation covid pm,2020-03-12,10:15:02+00:00,https://twitter.com/kabote21/status/1238045831690944513
Selfie muna before the “Manila Lockdown” announcement. #COVID – at SM Light Residences,selfie muna manila lockdown announcement sm light residences,2020-03-12,10:14:57+00:00,https://twitter.com/vlad_castillo/status/1238045808542375937
Malapit na covid-19 dito...,malapit covid,2020-03-12,10:14:00+00:00,https://twitter.com/carlgeofri30/status/1238045570062848000
Mami natatakot na ko sa COVID 19 TAENANG MGA FAKE NEWS TO,mami natatakot covid taenang fake news,2020-03-12,10:13:58+00:00,https://twitter.com/JerichoPasko/status/1238045561623699459
Learn more abt COVID 19 ,learn abt covid,2020-03-12,10:12:54+00:00,https://twitter.com/karadavid/status/1238045295465754625
Panong di magkakaubusan eh may mga katulad mong nagsasamantala? #alcohol #nCoV #Hoarding #alcoholhoarders #shopee,panong magkakaubusan mong nagsasamantala,2020-03-12,10:10:45+00:00,https://twitter.com/chinchiririn/status/1238044754123739136
Shet nakakaiyak ung COVID ,shet nakakaiyak covid,2020-03-12,10:10:01+00:00,https://twitter.com/wnynsml/status/1238044568261550080
Kasabay ng pag dami ng positive sa ncov yung pagdami din ng nag titiktok ,kasabay dami positive ncov pagdami nag titiktok,2020-03-12,10:08:03+00:00,https://twitter.com/RGvizuals/status/1238044071832113154
Sumailalim sa Covid-19 test sina Pangulong Duterte at Sen Bong Go dakong alas 5 ng hapon sa Bahay Pagbabago | SBG @gmanews,sumailalim covid test pangulong duterte bong go dakong alas hapon bahay pagbabago sbg,2020-03-12,10:07:23+00:00,https://twitter.com/_iancruz/status/1238043903896342529
COVID-19 is World Wide now. Be extra careful. Be healthy.,covid world wide extra careful healthy,2020-03-12,10:07:09+00:00,https://twitter.com/gnnsrrno/status/1238043847097085952
Declared as Pandemic n po b ang Covid 19?,declared pandemic covid,2020-03-12,10:05:23+00:00,https://twitter.com/NagaraoTAlatiit/status/1238043403532660736
Tom hanks and rudy gobert?? Positive covid? ,tom hanks rudy gobert positive covid,2020-03-12,10:04:27+00:00,https://twitter.com/TimothyR_/status/1238043167959552002
You hotlines cannot be reached. And your Manage Booking facility doesn’t have COVID as reason for Refund Request.,hotlines reached manage booking facility doesnt covid reason refund request,2020-03-12,10:04:00+00:00,https://twitter.com/youfoundMigs/status/1238043055401230343
"My stress buster sa gitna ng panic abt covid-19: #homecooking stir-fried chicken with szechuan peppercorns, broccoli and dried chilis; tinapa soup with ampalaya leaves; strawberries with homemade whipped cream for… https://www.instagram.com/p/B9oSpi3F-sN/?igshid=dze1eyngjttm",stress buster gitna panic abt covid stir fried chicken szechuan peppercorns broccoli dried chilis tinapa soup ampalaya leaves strawberries homemade whipped cream,2020-03-12,10:03:55+00:00,https://twitter.com/karadavid/status/1238043034110971907
Imagine being the patient zero of covid rn,imagine patient zero covid rn,2020-03-12,10:03:51+00:00,https://twitter.com/jlstlmps/status/1238043016327090176
"Ncov 19, layuan muna kame Kung pwede ko lang e swap yun buhay ko dun sa mga tatay or mga batang Infected, patos patos na ",ncov layuan muna pwede swap buhay dun tatay batang infected patos patos,2020-03-12,10:03:20+00:00,https://twitter.com/FanboyingLife23/status/1238042886144319489
gusto ko makipagmomol pero fuck COVID-19 ,makipagmomol fuck covid,2020-03-12,10:00:48+00:00,https://twitter.com/wendellitow/status/1238042248949850113
Mas ma feel ko pa ang urgency sng 3 ko ka pitches for COVID than this friggin lockdown ,feel urgency sng pitches covid friggin lockdown,2020-03-12,09:59:28+00:00,https://twitter.com/fy_ai/status/1238041912486977536
Called client earlier tapos bigla niya akong tinanong “dire-deretso pa rin kayo kahit may covid?” HAHAHAHUHUHU buti hindi ako tumawa nang malakas ,called client earlier tapos bigla akong tinanong dire deretso rin covid hahahahuhuhu buti tumawa malakas,2020-03-12,09:58:26+00:00,https://twitter.com/meyvsky/status/1238041653555814400
"where a person who later tested positive for COVID-19 was also present. Following protocol, they immediately went on self-quarantine and, as of today, have not exhibited any symptoms of the virus.",person later tested positive covid present following protocol immediately went self quarantine today exhibited symptoms virus,2020-03-12,09:55:11+00:00,https://twitter.com/R_G_Cruz888/status/1238040833963614209
Soundtrip muna covid and cambria ,soundtrip muna covid cambria,2020-03-12,09:54:14+00:00,https://twitter.com/yesitsyas/status/1238040597639749633
"Sana all maging safe and free from Covid-19. Lets be mindful for other people’s wellfare. Anything we do, wherever we go will definitely affect others. Pairalin ang thinking na kailangan din ng iba na mag survive.",safe free covid lets mindful peoples wellfare anything wherever go definitely affect others pairalin thinking survive,2020-03-12,09:51:00+00:00,https://twitter.com/huykalbo/status/1238039780887126016
KAMI DI PA SURE HAHAHAHAHA HAYOP NA NCOV YAN ,sure hayop ncov yan,2020-03-12,09:50:13+00:00,https://twitter.com/keymaneluh/status/1238039587085152257
HAYOP NA NCOV YAN! ,hayop ncov yan,2020-03-12,09:49:53+00:00,https://twitter.com/keymaneluh/status/1238039503102595072
may covid na rin sa Rockwell hays,covid rin rockwell hays,2020-03-12,09:47:16+00:00,https://twitter.com/labbbliii/status/1238038843787337728
"I happened to watch Denmark’s press conference regarding Covid-19 lockdown and napansin ko na may nagssign language beside the podium. Progressive and inclusive talaga sana all. It really is the little things, no?",happened watch denmarks press conference regarding covid lockdown napansin nagssign language beside podium progressive inclusive really little things,2020-03-12,09:43:12+00:00,https://twitter.com/gelomerase/status/1238037819257323520
"Mejo nasstress, naiiyak na ako sa covid 19 na yan. Di naman pwede umabsent sa work. ",mejo nasstress naiiyak covid yan pwede umabsent work,2020-03-12,09:42:24+00:00,https://twitter.com/irinaaaahhh/status/1238037618480185345
Say No to COVID-19 Say Yes I do the cooking yes I do the cleaning #disinfect #keepsafe #ingatka #papakasalanpakitayie,say covid say yes cooking yes cleaning,2020-03-12,09:39:48+00:00,https://twitter.com/kimlherumali/status/1238036964353310720
"Covid-19 ka lang, empleyado kami. @Sm Megamall https://www.instagram.com/p/B9oP3qohRfo/?igshid=o1piqu32f726",covid empleyado megamall,2020-03-12,09:39:37+00:00,https://twitter.com/louvillarino/status/1238036917347708928
May coding pa rin po ba ? Amidst the COVID scare? @MMDA,coding rin amidst covid scare,2020-03-12,09:38:43+00:00,https://twitter.com/hapipee/status/1238036690247151617
di tatablan ng ncov marami nang alak sa katawan ,tatablan ncov alak katawan,2020-03-12,09:38:32+00:00,https://twitter.com/mitchangdln/status/1238036645561028608
"alam mo COVID-19, hindi na ako natutuwa sa’yo at kahit kailan hindi ako matutuwa sa’yong bwiset ka, hindi ka namin kailangan, ang gusto namin matapos na ’tong sem na ’to kaso nandyan kang bwiset eh edi wala na hindi na natapos lalo -_- #fckcovid",alam mo covid natutuwa sayo kailan matutuwa sayong bwiset matapos kaso nandyan kang bwiset edi natapos lalo,2020-03-12,09:36:01+00:00,https://twitter.com/thebassisty1k/status/1238036010845405184
"Pag sinasabi ko yung COVID-19, parang yung tono ko ay SB 19.",sinasabi covid parang tono sb,2020-03-12,09:35:58+00:00,https://twitter.com/RykkQE/status/1238035997817888768
harot may covid huy,harot covid huy,2020-03-12,09:32:36+00:00,https://twitter.com/yummiguel/status/1238035153462542337
"F*ck you, COVID-19! Panira ka ng life plans. #WrittenExamPostponed ",ck covid panira life plans,2020-03-12,09:31:19+00:00,https://twitter.com/Lels_/status/1238034830723411968
"Makikisabay din ako. Notice to public: due to wide-spread news of COVID-19, all invites booked starting tonight until March 18, 2020 is cancelled. Be safe po. Taena di ko kayang walang ma-eut. Bahala na!! Naniwala ba kayo sa cancellation ko? Kulitin niyo lang ako hahaha",makikisabay notice public due wide spread news covid invites booked starting tonight march cancelled safe taena kayang bahala naniwala cancellation kulitin niyo,2020-03-12,09:31:18+00:00,https://twitter.com/hail_lordhades/status/1238034826529136643
"Kalsada lang ang layo ng building kung san may namatay dahil sa covid, ay takte yan uwian naaaaa",kalsada layo building namatay covid takte yan uwian naaaaa,2020-03-12,09:30:43+00:00,https://twitter.com/aninayyyy77/status/1238034679351001091
"Paano hindi babagal eh puro presscon lang, puro papogi! Sana totoo yung mga figures na nilalabas ng DOH tungkol sa infected ng COVID-19!!! ",babagal puro presscon puro papogi totoo figures nilalabas doh infected covid,2020-03-12,09:29:35+00:00,https://twitter.com/ManlapazT/status/1238034394759061504
Some FB posts is not helping! Stop spreading Fake News about #coronavirus. Sadly most of my out of town trip is now cancelled! ,fb posts helping stop spreading fake news sadly town trip cancelled,2020-03-12,09:29:17+00:00,https://twitter.com/ayi3mazing/status/1238034317546106880
BAKIT ANG DAMING PILIPINONG GINAGAWA LANG BIRO ANG COVID!??!??!??? COVID IS NOT A JOKE,daming pilipinong biro covid covid joke,2020-03-12,09:24:15+00:00,https://twitter.com/alexismacaraeg/status/1238033052460187649
yung mas may chance kapang magka- ncov kesa magka- jowa hahahahah,chance kapang magka ncov kesa magka jowa hahahahah,2020-03-12,09:23:06+00:00,https://twitter.com/itslesliemasaba/status/1238032760251379712
kung sino pang privileged at walang ambag sa society siya pa tong andaming ebas abt sa covid eh bakit di ka nalang manahimik kaya???? dI kA nAtAtAkOt!?!? eDi wOw sayo,privileged ambag society andaming ebas abt covid manahimik natatakot edi wow sayo,2020-03-12,09:21:08+00:00,https://twitter.com/patchiepie/status/1238032268280512512
Guys before you forward any news regarding ncov please make sure it’s legit ,guys forward news regarding ncov please make sure legit,2020-03-12,09:17:34+00:00,https://twitter.com/liopaguirigan/status/1238031370368077826
Pakyu ka Covid-19. ,pakyu covid,2020-03-12,09:14:22+00:00,https://twitter.com/MarcManosa17/status/1238030565401440256
"oy wala q covid a HSHAHAHAHAH pupunta q hospital kasi may bukol sa ulo q and ang sakit na nya, ilang days na to OSYSJSJSHSHSHSHSHS",oy covid hshahahahah pupunta hospital kasi bukol ulo sakit nya ilang days osysjsjshshshshshs,2020-03-12,09:13:39+00:00,https://twitter.com/aacarlaabb/status/1238030381934206978
Resistant sa Covid ang mga buwaya ,resistant covid buwaya,2020-03-12,09:12:13+00:00,https://twitter.com/james_roman/status/1238030021781893121
Let’s talk about this some other time. Haha All hands on deck for covid muna tayo!,lets talk time hands deck covid muna,2020-03-12,09:07:29+00:00,https://twitter.com/raymondnaguit/status/1238028830243078144
"Tbh, secretly nagpapanic attack ako sa hayop sa COVID-19 na ito. Naiiyak na talaga ako dala na rin siguro ng ""hysteria"" sa paligid. Di ko alam kung anong uunahin ko. Fuck.",tbh secretly nagpapanic attack hayop covid naiiyak dala rin siguro hysteria paligid alam anong uunahin fuck,2020-03-12,09:07:26+00:00,https://twitter.com/_chadandaya/status/1238028818591305729
Nakakabahala yung covid hays ingat ..,nakakabahala covid hays,2020-03-12,09:06:03+00:00,https://twitter.com/acmanolong/status/1238028472133378048
Tune up lunqzsxh. Dedma sa ncov – at Sta. Maria Agro-Industrial High School,tune lunqzsxh dedma ncov maria agro industrial high school,2020-03-12,09:03:25+00:00,https://twitter.com/AngeloRhafael/status/1238027806136664064
to avoid NCOV please iwasan po natin ang physical contact lalo na kung wala namang label,avoid ncov please iwasan natin physical contact lalo namang label,2020-03-12,09:02:39+00:00,https://twitter.com/francesexequiel/status/1238027613630631936
"Aside from Covid, I’m gearing our 2nd puppy has Parvo ",aside covid gearing 2nd puppy parvo,2020-03-12,08:56:19+00:00,https://twitter.com/jayar43/status/1238026019186958341
pero ang tanong ng showbiz bayan: Tuloy pa ang kasalang Richard Guttierez at Sarah Lahbati sa Sabado? Mag-aala-Mommy D ba si Covid-19 at ipapatigil ang kasal? Malalaman natin yan sa pagbabalik ng The Buzz! #ItWillTakeGutzForTheWeddingToProceed #ButIWillTakeMorGutzToBeAMortiz ,tanong showbiz bayan tuloy kasalang richard guttierez sarah lahbati sabado aala mommy covid ipapatigil kasal malalaman natin yan pagbabalik buzz,2020-03-12,08:54:04+00:00,https://twitter.com/iamjosel/status/1238025454503653378
