tweet,date,time,link
Bente na lang pera ko covid please mawala ka na sideline ko dapat mamaya oh ,2020-03-12,19:38:21+00:00,https://twitter.com/Chowwy2/status/1238187594304950273
#Covid_19,2020-03-12,19:34:23+00:00,https://twitter.com/HarrisonHarvard/status/1238186595146010625
Work from home talaga ang sagot sa traffic at sagot sa NCOV,2020-03-12,19:30:58+00:00,https://twitter.com/jctica67/status/1238185734290288640
Fuck that covid shit haha,2020-03-12,19:25:27+00:00,https://twitter.com/nelvinbabs_/status/1238184349507305472
gusto ko na ho magpangasinan oh covid 19 nasa cart ko na mga susuotin q oh,2020-03-12,19:20:17+00:00,https://twitter.com/nichhh_ole/status/1238183048228655104
"Ang tapang ko ngayon itext sya. Di naman ako nakainom or something!! I feel like Covid-19 is coming, pwede akong mamatay anytime gusto ko paramdam sayo na mahal na mahal pa din kita",2020-03-12,19:18:21+00:00,https://twitter.com/neeneeth16/status/1238182559919431685
Feeling ko boring ang summer. covid naman kasi ih ,2020-03-12,19:17:07+00:00,https://twitter.com/JhnDvidGrca/status/1238182248815276032
"Oddly, part ng troll post na nakikita ko includes “hindi ako Du30 fan” for the COVID-19 issue.",2020-03-12,19:10:31+00:00,https://twitter.com/davidstamaria/status/1238180587837390848
"Can’t sleep. Don’t know if it’s due to what is happening in the Metro with the COVID-19 situation, or if it’s just friday the 13th and Kingdom S2 will be out, or if it’s V’s Sweet Night release for Itaewon Class. My brain ain’t ready for this ",2020-03-12,18:52:17+00:00,https://twitter.com/McDonnaPh/status/1238176001848311809
"Guys, 5 na yung expired sa list. May nabanggit ba na 5 na yung namamatay sa COVID-19? ",2020-03-12,18:51:15+00:00,https://twitter.com/jalibieber/status/1238175739012243456
"From toxic “masculinity” and victim blaming to lock down due to Covid-19, what a week! ",2020-03-12,18:49:55+00:00,https://twitter.com/sienaquides/status/1238175406861111296
"indeed. everything is still uncertain at nakakatakot naman talaga. I really do pray nalang talaga that ncov will be our only enemy, hindi pati mismo mga tao even just for once",2020-03-12,18:42:56+00:00,https://twitter.com/heyasiale/status/1238173646377512961
"With work-from-home setups and online classes being advocated to halt COVID-19 spread, are there measures to regulate internet service providers /ensure stable internet connection all over Metro Manila? Surely, they cannot break down for a month. @DICTgovph",2020-03-12,18:36:08+00:00,https://twitter.com/joefranc/status/1238171935999029250
so pano na kung may covid parin sa holy week alay lakad ?,2020-03-12,18:09:22+00:00,https://twitter.com/mfjrdo21/status/1238165201821679617
HAHAHAHAHHAHA okay lang yan. Puro covid news sa site,2020-03-12,18:00:00+00:00,https://twitter.com/migoooooy/status/1238162841481269248
Doctor Fact-Checks Media On Coronavirus https://youtu.be/5CRxyHU9Oxo via @YouTube,2020-03-12,17:40:49+00:00,https://twitter.com/Psyhallyu/status/1238158016953724928
"For me bilang isang Kabataang Aglipayano na malalim ang pananalig at pananampalataya, mas maigi nang mahawa at mamatay ako dahil sa covid nayan kesa mawala sakin ang pananampalataya ko na si Hesus ang Tagapagligtas.",2020-03-12,17:34:13+00:00,https://twitter.com/khevinferiz/status/1238156355657064448
Wala po akong NCOV sipon at ubo lang po meron ako ,2020-03-12,17:30:48+00:00,https://twitter.com/awitan_ekang/status/1238155493928914944
"Can I just say I’m so tired and drained today... COVID-19 issues, this ’lockdown’, my uncle who will undergo surgery &amp; all other immunocompromised patients whose health &amp; welfare are at stake at this moment. I just hope people would truly cooperate on this plan ",2020-03-12,17:26:48+00:00,https://twitter.com/jetzki06/status/1238154489527283713
Opi HAHAHAHAHA IWAS NCOV,2020-03-12,17:23:16+00:00,https://twitter.com/pepepepepel/status/1238153600825618432
Who’s from pampanga??? KASALI BA PAMPANGA SA LOCKDOWN??? Just making sure lang po #COVID #lockdown,2020-03-12,17:21:11+00:00,https://twitter.com/AlexGabon12/status/1238153076466302976
"Gusto lang naman tayong protektahan ng Presidente, pero ’bat ang kikitid ng mga utak nyo na kesyo ginagamit nya lang yung COVID-19 para maestablish nya yung martial law. Wtf?! Sana okay lang kayo!!!!",2020-03-12,17:18:20+00:00,https://twitter.com/cyyylsnn/status/1238152356434292737
Hilig pa man din niyan mang bulaga outing bitches! Oyy pero helpful daw ang beaches para maka iwas sa ncov. LA UNION NAAAAAA,2020-03-12,17:17:42+00:00,https://twitter.com/Yhanmamoy/status/1238152197172383744
I’ll invite you after a week or a month. COVID-19 + ubusan ng goods sa supermarket. Grrrr people ,2020-03-12,17:17:41+00:00,https://twitter.com/gnnsrrno/status/1238152194920075266
As i said di natin ma blame at amido naman tayo diba na matagal na mga ganitong pangyayari di lang naman sa covid kahit di naman sa mga kalamidad na nararanasan natin na hind ma bigay ng maayos ang pondo :(,2020-03-12,17:17:12+00:00,https://twitter.com/Naldssyy/status/1238152073398509570
Super relate yung ep ko ngyon sa rd don sa ncov hi mers from Saudi,2020-03-12,17:12:07+00:00,https://twitter.com/kathangisipzzx/status/1238150792948985856
Tiktok will do keshi sa ncov ahhahaahhaa,2020-03-12,17:03:29+00:00,https://twitter.com/zeankurt13/status/1238148622174138369
Dapat dito iexpose sa area kung saan maraming case ng NCOV. Oh sya lumabas ka na ng bahay puntahan mo ung mga affected! kabobohan mo!,2020-03-12,17:03:09+00:00,https://twitter.com/travelingcutie2/status/1238148535989592066
mananatiling positibo sa buhay. Wag lang sa ncov!,2020-03-12,17:02:22+00:00,https://twitter.com/keymaneluh/status/1238148340161769474
Paano palan kung magka COVID-19 ang crush nindo? @jobertrocks @KaZypert,2020-03-12,17:02:18+00:00,https://twitter.com/geckimbap/status/1238148322554040321
Becoz of that covid mukhang di pq ako 50-50 pa ang uwi ko ng province haysst ,2020-03-12,16:58:14+00:00,https://twitter.com/Johnsan12964616/status/1238147298468610048
"Wala munang service sa church dahil sa ncov haaay, mami-miss ko mag praise and worship ",2020-03-12,16:57:51+00:00,https://twitter.com/kwissxtelleping/status/1238147203190763520
"Jusko pinag aawayan pa kung lockdown o hindi, eh sa bunganga na nga ni duterte nanggaling. Duterte: ""Community quarantine imposed in Metro Manila. It’s a lockdown, there’s no struggle with power here. walang away, gyera. It’s a matter of defending you from COVID-19."" ",2020-03-12,16:56:32+00:00,https://twitter.com/ahrjhay_conte/status/1238146870980960256
"""SANA MATAPOS NA YUNG PAGKALAT NG COVID-19"" :&lt;&lt; ",2020-03-12,16:51:05+00:00,https://twitter.com/cyyylsnn/status/1238145501649760257
"“The smell to the virus...” Perhaps, yes. But, no. You wouldn’t want to get exposed from that, unless you might end up being one of the covid patients. Just.... don’t.",2020-03-12,16:50:59+00:00,https://twitter.com/glmr_rns21/status/1238145476710432768
yosing yosi na pero covid risks ampzzzz,2020-03-12,16:46:48+00:00,https://twitter.com/katrinabrnrdno/status/1238144420823760897
i asked my best friend for a mask and i thought he was just gonna give me one but he gave me a pack i’m soft is this love in the time of covid-19,2020-03-12,16:37:57+00:00,https://twitter.com/iskafights/status/1238142195447648256
"I don’t really get the sense of ""Community Quarantine"" when DILG said that people who lives outside metro manila but work there is permitted of entry. Wala pong sense yung pagsuspend niyo ng LAND, DOMESTIC AIR, and DOMESTIC SEA TRAVEL to and from METRO MANILA po ano? #Covid_19",2020-03-12,16:37:23+00:00,https://twitter.com/chris_marquins/status/1238142053025906688
Why don’t they suspend first the intl’ flights since mas mataas ang possibility na yung mga foreign passengers is infected by COVID-19.,2020-03-12,16:33:12+00:00,https://twitter.com/loueszz/status/1238141000960237570
Covid punyeta ka!,2020-03-12,16:31:49+00:00,https://twitter.com/Gnanesh_15/status/1238140653252390912
Grabeeee mga tweets about covid! Nakakastress lang. tulog na ngaaa,2020-03-12,16:26:53+00:00,https://twitter.com/JHRcabrera/status/1238139408752054272
"very matapang at mapanlaban kong prenny,, ano na? let’s go na agad pag natapos yung covid hehehe wag ka sanang makalimot &amp; mishu na",2020-03-12,16:24:57+00:00,https://twitter.com/alnnebcsa/status/1238138924259610624
Or possible icancel ang Road to Berlin realness due to Ncov,2020-03-12,16:24:40+00:00,https://twitter.com/perthylicious/status/1238138852990054401
Ghostmonth ko talaga tong March. Hays sabayan pa ng ncov ,2020-03-12,16:20:53+00:00,https://twitter.com/iMARKmytweets/status/1238137900748791809
TANGINA NYO MGA HOARDERS. MAWALA SANA YUNG COVID BUKAS NG LAKLAKIN N’YO YANG MGA ALCOHOL NYONG MGA BOBO KAYO ,2020-03-12,16:20:33+00:00,https://twitter.com/hazelbethanie_/status/1238137815998832640
"So bigla akong na-sad dahil sa lockdown in MM, since my bday is on the 11th of apr!! But thankful enough na at least may progress sa fight against COVID-19. Stay safeeee everyone",2020-03-12,16:20:25+00:00,https://twitter.com/masntxt/status/1238137781311819776
Pano birthday ng bb ko?????? :( di kami magkikita ganon???? Punyetang ncov yan!!! ,2020-03-12,16:16:23+00:00,https://twitter.com/amileskidrauhl/status/1238136767993143296
ncov lang yan tigasin tayo,2020-03-12,16:08:45+00:00,https://twitter.com/Emerson_Bolivar/status/1238134847714914304
"Honest question, lasing ba si tatay Digong kanina? Lintek na veerus yan! #nCoV",2020-03-12,16:07:35+00:00,https://twitter.com/iamfayeee/status/1238134554931507201
kamiss ka kasama alam mo ba yon? pag natapos na yung covid bond na ulit tayo pls huhu,2020-03-12,16:07:19+00:00,https://twitter.com/alnnebcsa/status/1238134486434529283
Puking ina mo tol miss na kita sana pag uwi mo buhay pa ako HHAHAHAAB pakyu ka chat mo ako ung pasalubong kung sapatos at hoodie ahhh ingat ka diyan tol wag ka papahawa sa mga may covid labyuuu tol miss youu na uwi kana dito inamo miss kona inuman naten,2020-03-12,16:05:31+00:00,https://twitter.com/jalexis_felicia/status/1238134031373332481
"the rampancy of COVID-19. God, heal the world ",2020-03-12,16:01:44+00:00,https://twitter.com/_jcllsh1t/status/1238133079165681665
Tae diko na nakikita si crush dahil sa NCOV,2020-03-12,15:59:24+00:00,https://twitter.com/rafael_necopior/status/1238132492785160192
Andaming planong nasira dahil sa covid-19,2020-03-12,15:58:03+00:00,https://twitter.com/manlapazdiego25/status/1238132152266457088
Purge Covid-19 edition.,2020-03-12,15:58:00+00:00,https://twitter.com/dmnchndsm/status/1238132140941836289
ALAM NIYO BAHALA NA KAYO KUNG GUSTO NIYO MAGKAROON NG COVID-19. LAHAT NA LANG BA NG GALAW NI DUTERTE MARTIAL LAW ANG ENDING?????!!!!!! OK LANG KAYO? ,2020-03-12,15:56:43+00:00,https://twitter.com/kristellenuyda/status/1238131819976880132
"LANYA!!! Bawal muna yan, hindi maganda sa health hehe. Mas magiging prone ka niyan sa COVID-19 awit ka",2020-03-12,15:55:11+00:00,https://twitter.com/ItsMeMaricrisT/status/1238131433689894912
Fire trucks having ’Citywide Disinfection Operation iwas COVID-19’ naiiyak ako hindi sa kaartehan hehe kasi habang nag gaganyan sila nagpapatugtog sila ng heal the world ,2020-03-12,15:54:53+00:00,https://twitter.com/tinypatataaaaa/status/1238131355147333632
yung ang hirap na ng trabaho mo tapos mas humirap pa dahil sa covid-19 :(,2020-03-12,15:53:22+00:00,https://twitter.com/JanelCapili/status/1238130973406949377
NCOV HINDI KA K POP IDOL PARA MAG WORLD TOUR,2020-03-12,15:49:52+00:00,https://twitter.com/_tori_93/status/1238130095329398787
At naisipan mo pa talagang mag make up g0rl???? At nag pa dye kapa hahahaha baka sakaling d tablan ng covid-19 #keepsafeguys!!,2020-03-12,15:47:27+00:00,https://twitter.com/wordsofadjang/status/1238129487423909888
"set na ’yan pag natapos na yung covid,, mishutu bebe chay!!!",2020-03-12,15:47:27+00:00,https://twitter.com/alnnebcsa/status/1238129484999667715
"Only G0D can control this worldwide spreading plagues COVID-19. Our part to do are, take extra care, be alert, and keep on praying. Then let G0D do the rest. In Christ Jesus name! BIBLE… https://www.instagram.com/p/B9h8ZnkH0Cd3GglMOcIvnhOTyBRQVv6P_S0c5I0/?igshid=y9bobo6h6i5u",2020-03-12,15:45:23+00:00,https://twitter.com/modelo08/status/1238128967636393984
Yung galing ako work tapos sasabihan kang uuwi n ako sa mindanao dahil sa ncov Off to terminal 3 na. ,2020-03-12,15:44:30+00:00,https://twitter.com/hyunxi23/status/1238128742536368131
"Lord God, I put all the trust in You. The world will survive this pandemic COVID-19.",2020-03-12,15:42:57+00:00,https://twitter.com/yoursfangirl/status/1238128353577586690
"Business as usual. . . Amidst the COVID-19 issue, the boys managed to lace up and play ball, I’m a firm believer that all sicknesses can be avoided if we keep our hygiene in check and keep our resistance up, hence… https://www.instagram.com/p/B9o5FiipXep/?igshid=1fjo2s52qmgju",2020-03-12,15:40:33+00:00,https://twitter.com/thezarkman/status/1238127749224484864
My twitter feed is allotted for COVID-19 news.,2020-03-12,15:40:11+00:00,https://twitter.com/yoitslancee/status/1238127656417161217
Tags muna bago nom baka mahawa ncov,2020-03-12,15:40:06+00:00,https://twitter.com/torresbeben/status/1238127636557123586
"Tulugan na , babangon pa bukas para sumalubong sa NCOV bukas char",2020-03-12,15:39:11+00:00,https://twitter.com/LesterUnknown22/status/1238127407866843136
buti nakapag pa adjust nako ng brace bago magka ncov hehe,2020-03-12,15:39:00+00:00,https://twitter.com/fcknatalya/status/1238127359653318657
Mag JAKOL para makaiwas sa COVID 19 J- Just stay at home A- Always sanitize your hands K- Keep your hands clean O- On time maligo L- Lumayo sa matataong lugar Ligtas ang laging nag ja-JAKOL pass this message sa lahat ng mahal nio sa buhay. God bless everyone Staf safe ah ,2020-03-12,15:38:22+00:00,https://twitter.com/TheGreatBrylle/status/1238127199045079040
"SALUTE to our healthworkers, fastfood crews, supermarket cashiers & baggers.. and to all fellow Pinoys na hindi nagdadalawang isip magbigay pa rin ng serbisyo despite COVID-19..",2020-03-12,15:37:21+00:00,https://twitter.com/iamHarriM/status/1238126942664028161
"Moreover, we also thank the University of the Philippines scientists that paved way to a grueling research and create affordable test kits for CoViD-19. Without you guys, we won’t be able to survive this ongoing pandemic.",2020-03-12,15:36:37+00:00,https://twitter.com/rency0722/status/1238126759943364608
yan obob pano mo mapapaayos yan may ncov,2020-03-12,15:35:23+00:00,https://twitter.com/fcknatalya/status/1238126451141967873
COVID-19.emperor ,2020-03-12,15:34:51+00:00,https://twitter.com/jm_maginoo31/status/1238126314118250497
sana kinabukasan o bukas makalawa pagkagising natin magkaron na ng gamot sa ncov na yan. wtf,2020-03-12,15:34:45+00:00,https://twitter.com/mark_rjay/status/1238126291817127942
Mag JAKOL para makaiwas sa COVID 19 J- ust stay at home A- lways sanitize your hands K- eep your hands clean O- n time maligo L- umayo sa matataong lugar Ligtas ang laging nag ja-JAKOL,2020-03-12,15:34:03+00:00,https://twitter.com/Kylechrstian/status/1238126113324273665
