tweet,from_GOT3,link,author_id,created_at,geo_name,geo_id,retweeters,public_metrics
"Alam ko na kung bakit tayo masyadong nagpaPANIC sa COVID-19. Hehehe

Kasi galing siya sa PANIC-ki. Hahahahahahahaha 😂😂

Kidding aside. Let us all move in faith and wisdom because God is in control. Keep safe everyone! 🤗
#Covid_19",Alam ko na kung bakit tayo masyadong nagpaPANIC sa COVID-19. Hehehe Kasi galing siya sa PANIC-ki. Hahahahahahahaha Kidding aside. Let us all move in faith and wisdom because God is in control. Keep safe everyone! #Covid_19,https://twitter.com/Jrey_M/status/1238037115578929153,[2842463161],2020-03-12T09:40:24.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
Work load panic &gt; COVID-19 panic. 4 pitch briefings na this week. Anes na guys?!,Work load panic > COVID-19 panic. 4 pitch briefings na this week. Anes na guys?!,https://twitter.com/pomacious/status/1238028070251941888,[7728282],2020-03-12T09:04:28.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
Hambal ni ate yvonne gina dupihan ko nga inom para indi ko mag ka NCOV because may alcohol content man! 🤦🏻‍♀️ Hahahhahaha! Pota ginhimo vitamins ang cuervo?,Hambal ni ate yvonne gina dupihan ko nga inom para indi ko mag ka NCOV because may alcohol content man! Hahahhahaha! Pota ginhimo vitamins ang cuervo?,https://twitter.com/ItsMeBessie/status/1237963202085847040,[178590865],2020-03-12T04:46:42.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
"Me to my best friends: ""We can't beso, hold hands or hug because of the NCOV.
Them: ""Whatever. 🙄""
Then gives me a tight hug, beso and holds my hand while walking. 🙆‍♀️🤷‍♀️😩😅🤣🥰","Me to my best friends: ""We can’t beso, hold hands or hug because of the NCOV. Them: ""Whatever. "" Then gives me a tight hug, beso and holds my hand while walking. ",https://twitter.com/magicalGicques/status/1237941580943654918,[555610217],2020-03-12T03:20:47.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
I thought you said that coronavirus was a hoax? Glad that you’re coming to your senses somehow 😶😒 https://t.co/M4ARPfnfVv,I thought you said that coronavirus was a hoax? Glad that you’re coming to your senses somehow ,https://twitter.com/xander0617/status/1237940971045699589,[324735621],2020-03-12T03:18:21.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"@liampclancy1 No!I meant in these confused COVID 19 days that we live, a lot of people might grasp at exotic(an erotic) ""cures"" for the virus. From Vitamin C https://t.co/Q9CfYYMFSM to ginseng tea to pilates to vegetarian diets, to transcendental meditation and hand jobs(the M word)","No!I meant in these confused COVID 19 days that we live, a lot of people might grasp at exotic(an erotic) ""cures"" for the virus. From Vitamin C https://www.livescience.com/coronavirus-vitamin-c-myth.html to ginseng tea to pilates to vegetarian diets, to transcendental meditation and hand jobs(the M word)",https://twitter.com/GlennFr89118937/status/1237940574042206208,[1075553022661410816],2020-03-12T03:16:47.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
"Fake news may make you perpetually immune to the coronavirus

Once it kills you, you will never suffer from it again https://t.co/mssb7wGE55","Fake news may make you perpetually immune to the coronavirus Once it kills you, you will never suffer from it again ",https://twitter.com/atty_lp/status/1237915784187219968,[4116963446],2020-03-12T01:38:16.000Z,"Lungsod ng San Juan, Pambansang Punong Rehiyon",01d75a8659539051,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}"
"Don't panic BUT please wag din naman masyadong over confident konting ingat din. I also urge friends on FB to not downplay the covid-19 epidemic (pandemic na pala) by comparing this to other diseases who have high mortality rates. Dengue, HIV and covid-19 are the same!","Don’t panic BUT please wag din naman masyadong over confident konting ingat din. I also urge friends on FB to not downplay the covid-19 epidemic (pandemic na pala) by comparing this to other diseases who have high mortality rates. Dengue, HIV and covid-19 are the same!",https://twitter.com/raindeocampo/status/1237891942827974658,[62445488],2020-03-12T00:03:32.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
Stop spreading fake news. That is more deadly than the spread of coronavirus.,Stop spreading fake news. That is more deadly than the spread of coronavirus.,https://twitter.com/nursehussein/status/1237882414627606530,[14152339],2020-03-11T23:25:41.000Z,"Lungsod ng Taguig, Pambansang Punong Rehiyon",01be2d58751929bc,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Grabe din talaga no? Ayaw nyo pang sabihin kung sino possible na na expose sa covid-19! Ingat sa mga natitirang friends sa madocs huhuhu.,Grabe din talaga no? Ayaw nyo pang sabihin kung sino possible na na expose sa covid-19! Ingat sa mga natitirang friends sa madocs huhuhu.,https://twitter.com/vincstr/status/1237819924803809280,[93572098],2020-03-11T19:17:22.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}"
Mahabang pahinga COVID-19 https://t.co/qtX8otmczs,Mahabang pahinga COVID-19 ,https://twitter.com/MarkAndrada_/status/1237790148504379393,[764774344178307072],2020-03-11T17:19:03.000Z,"Lungsod ng Mandaluyong, Pambansang Punong Rehiyon",005de1fe214f002d,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"Sabi ni jeff canoy sa news, matulog ng sapat at mag ehersisyo...
Okay lahat yan di namin magawa... 🤣🤣🤣 
So posible kaming dapuan ng covid...🤦🤦🤦","Sabi ni jeff canoy sa news, matulog ng sapat at mag ehersisyo... Okay lahat yan di namin magawa... So posible kaming dapuan ng covid... ",https://twitter.com/YAPituts/status/1237774234228641793,[49532495],2020-03-11T16:15:48.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"Dito lang sa Pilipinas yung NCOV yung issue but there are a lot of articles written about rich vs poor, smart vs stupid. Let us all focus on the main issue and not create other issues like how rich can hoard and the poor will suffer. 🤦🏻‍♀️","Dito lang sa Pilipinas yung NCOV yung issue but there are a lot of articles written about rich vs poor, smart vs stupid. Let us all focus on the main issue and not create other issues like how rich can hoard and the poor will suffer. ",https://twitter.com/anamrieapl/status/1237770575046529024,[57586709],2020-03-11T16:01:16.000Z,"Lungsod ng Las Piñas, Pambansang Punong Rehiyon",01cf094a554e5069,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Mas madami talaga madadali ng ncov pag ganto. Pano wala ng mabili ang tao sa market para ipagtangol ung sarili nila laban sa virus. Pinakyaw na ng mga gago.

 Ilang box ng alcohol yan binili mo 4 eh tatlo lang kayo sa inyo. Ano yan pan liligo mo?
tapos malalaman ko ibebenta mo",Mas madami talaga madadali ng ncov pag ganto. Pano wala ng mabili ang tao sa market para ipagtangol ung sarili nila laban sa virus. Pinakyaw na ng mga gago. Ilang box ng alcohol yan binili mo 4 eh tatlo lang kayo sa inyo. Ano yan pan liligo mo? tapos malalaman ko ibebenta mo,https://twitter.com/_iamjmsalavante/status/1237762617789177858,[1120817173],2020-03-11T15:29:39.000Z,"Lungsod ng Pasig, Pambansang Punong Rehiyon",011a05612b6a331c,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
Thank you again iv_vitaminbar.ph #DocAnne bigboy_42_lee  #vitamindrip ulit para malakas immune at di agad dapuan ng lintek na #covid_19  na yan bunos pa fresh at recover na ulit sa pagod #zinc#magnesium… https://t.co/V5sweYehTz,Thank you again iv_vitaminbar.ph #DocAnne bigboy_42_lee #vitamindrip ulit para malakas immune at di agad dapuan ng lintek na #covid_19 na yan bunos pa fresh at recover na ulit sa pagod #zinc#magnesium… https://www.instagram.com/p/B9mMsuAhjbA/?igshid=1e12alw35x1q1,https://twitter.com/imjaysongainza/status/1237748474315243520,[404182735],2020-03-11T14:33:27.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"I am seriously bothered by this COVID-19 outbreak in the PH bcoz I [think] I have a weak immune system. Been drowning myself w/ water, berocca, vegetables &amp; fruits and I am religiously ff the handwashing/rubbing &amp; constantly disinfecting my place. But will it be enough?!","I am seriously bothered by this COVID-19 outbreak in the PH bcoz I [think] I have a weak immune system. Been drowning myself w/ water, berocca, vegetables &amp; fruits and I am religiously ff the handwashing/rubbing &amp; constantly disinfecting my place. But will it be enough?!",https://twitter.com/mauheartskobe/status/1237744786108329984,[45335867],2020-03-11T14:18:47.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}"
"The CDC and physicians have put out there don’t touch your face, wear a mask and wash you hands had there been any directives about banging, eating ass and blowjobs has that all stopped as well? Me thinks not #coronavirus #CoronaVirusUpdate","The CDC and physicians have put out there don’t touch your face, wear a mask and wash you hands had there been any directives about banging, eating ass and blowjobs has that all stopped as well? Me thinks not #coronavirus #CoronaVirusUpdate",https://twitter.com/raymerrill/status/1237740141252235264,[29995695],2020-03-11T14:00:20.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Constant sex kills coronavirus? 🤔,Constant sex kills coronavirus? ,https://twitter.com/GinoongSalonga/status/1237728748071346176,[66618319],2020-03-11T13:15:04.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
"People nowadays be like:
For sale: Alcohol. Pm for price
Can be swapped with 2-bedroom condo. Rush. #coronavirus #COVID2019 https://t.co/gRQL26QAcb",People nowadays be like: For sale: Alcohol. Pm for price Can be swapped with 2-bedroom condo. Rush. #coronavirus #COVID2019,https://twitter.com/yesitsyas/status/1237724371419951104,[1045245810],2020-03-11T12:57:40.000Z,"Lungsod ng Pasig, Pambansang Punong Rehiyon",011a05612b6a331c,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
covid flop 😭 https://t.co/qxko4XEE0Z,covid flop ,https://twitter.com/daengjyul_/status/1237711937347022848,[1220309034957295616],2020-03-11T12:08:16.000Z,"Bacoor, Rehiyon ng CALABARZON",00913613698f59d9,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Parang ako lang pinoy sa moa kanina. Puro chinese amp. Hello ncov,Parang ako lang pinoy sa moa kanina. Puro chinese amp. Hello ncov,https://twitter.com/lipipsipilip/status/1237704511306616833,[80566168],2020-03-11T11:38:45.000Z,"Lungsod ng Parañaque, Pambansang Punong Rehiyon",004f3727016f9b5c,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Hoy COVID di ka ba lab ng nanay mo???? Epal ka masyado. Umalis ka dito ha! Layuan mo yung bansang earth hahaha,Hoy COVID di ka ba lab ng nanay mo???? Epal ka masyado. Umalis ka dito ha! Layuan mo yung bansang earth hahaha,https://twitter.com/kiiimreads/status/1237701564397047808,[1135457678],2020-03-11T11:27:02.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
"Tumataas confirmed cases ng covid-19. Working in Ayala is really risky. Yung building namin mostly Chinese. Mas mahigpit lalo. My company already gave us an option na mag-wfh, but if we want na pumasok sa office, dapat naka-grab irereimburse naman and may provision.","Tumataas confirmed cases ng covid-19. Working in Ayala is really risky. Yung building namin mostly Chinese. Mas mahigpit lalo. My company already gave us an option na mag-wfh, but if we want na pumasok sa office, dapat naka-grab irereimburse naman and may provision.",https://twitter.com/avibuncaras/status/1237690756908769286,[67255812],2020-03-11T10:44:06.000Z,"Cainta, Rehiyon ng CALABARZON",002c292a55e071e0,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
Really? Guns? Ano? Itututok nyo samin yung baril para macheck kung may ncov? https://t.co/KGvOzAh7FT,Really? Guns? Ano? Itututok nyo samin yung baril para macheck kung may ncov? ,https://twitter.com/Lapidot_Fandom/status/1237690629406068737,[799554533974282240],2020-03-11T10:43:35.000Z,"Lungsod ng Muntinlupa, Pambansang Punong Rehiyon",00c699d656122ebe,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Mom and I bring home takoyaki

Tita: ano yan? Wala ba yan COVID? 

Ummmmm. 🙃🙃🙄🙄",Mom and I bring home takoyaki Tita: ano yan? Wala ba yan COVID? Ummmmm. ,https://twitter.com/berniiice_/status/1237684766456987648,[48664691],2020-03-11T10:20:18.000Z,"Lungsod ng Las Piñas, Pambansang Punong Rehiyon",01cf094a554e5069,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
NCOV will end in jesus name! 🙌🏻,NCOV will end in jesus name! ,https://twitter.com/catxryonalei_/status/1237681371948056577,[3268822729],2020-03-11T10:06:48.000Z,"Lungsod ng Caloocan, Pambansang Punong Rehiyon",00ed6f0947c230f4,[1040721359502893056 1154676903405477888 861112765242421248 3924300226 1052511422528151553 1157296741856604161 1106798980514496512 3279255187 1130699006277873664 1036109050503548930 939047617366933504 3061113262 949679618415476736 369617416 932604623705092096 843635637135671296 906156547679518720 824580460428681216 986430966829731840],"{'retweet_count': 42, 'reply_count': 0, 'like_count': 116, 'quote_count': 3}"
"Meryenda muna para dumulas lang sakin ang Ncov.
#bakunawa #albatross #bariles #harabas #mangkok @ Vgp Center Ayala Ave. Makati City https://t.co/0FaLlEpziB",Meryenda muna para dumulas lang sakin ang Ncov. #bakunawa #albatross #bariles #harabas #mangkok @Vgp Center Ayala Ave. Makati City https://www.instagram.com/p/B9loXFAJ0t9/?igshid=1lybsxzrlrmfh,https://twitter.com/timmynatividad/status/1237668562606657536,[222420010],2020-03-11T09:15:54.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Problem no more COVID-19 because I always get a high dose of ASCORBIC ACID/VITAMIN C shot with VITAMIN B COMPLEX to have a stronger immune system to fight CORONA VIRUS 🦠 for only 500 per shot. A small amount compared to hospital 🏥 bills and stress! Be protected! Be healthy!,Problem no more COVID-19 because I always get a high dose of ASCORBIC ACID/VITAMIN C shot with VITAMIN B COMPLEX to have a stronger immune system to fight CORONA VIRUS for only 500 per shot. A small amount compared to hospital bills and stress! Be protected! Be healthy!,https://twitter.com/ladybeast05/status/1237666448597606400,[2697234068],2020-03-11T09:07:30.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}"
@kristelpalad covid can spread through internet daw,covid can spread through internet daw,https://twitter.com/TheBrandyP22/status/1237666039162421248,[605908675],2020-03-11T09:05:53.000Z,"Lungsod ng Pasig, Pambansang Punong Rehiyon",011a05612b6a331c,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
"Grabe yung Covid-19 hanggang ML meron, 😭","Grabe yung Covid-19 hanggang ML meron, ",https://twitter.com/jilariricafort/status/1237653544519393280,[2501579594],2020-03-11T08:16:14.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Marikina Rep. Bayani Fernando recommends the quarantine of animals to control the spread of COVID-19.,Marikina Rep. Bayani Fernando recommends the quarantine of animals to control the spread of COVID-19.,https://twitter.com/kim_badbadon/status/1237646473229037568,[38659844],2020-03-11T07:48:08.000Z,"Imus, Rehiyon ng CALABARZON",01e7c99428dda2f7,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
@bmikah_ HAHAHHA ARAT COVID LANG YAN GALA TAYO,HAHAHHA ARAT COVID LANG YAN GALA TAYO,https://twitter.com/NutEllaaaa_18/status/1237628453144281090,[1020841866059644933],2020-03-11T06:36:31.000Z,"Bacoor, Rehiyon ng CALABARZON",00913613698f59d9,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Ngayong dumadami na ang Corona Virus (COVID-19) cases sa Pilipinas, kailangan nating palaging maging healthy at malakas ang pangangatawan.

Apart sa paghuhugas ng kamay/paggamit ng isopropyl alcohol (70% solution)… https://t.co/Wob6NlOXyb","Ngayong dumadami na ang Corona Virus (COVID-19) cases sa Pilipinas, kailangan nating palaging maging healthy at malakas ang pangangatawan. Apart sa paghuhugas ng kamay/paggamit ng isopropyl alcohol (70% solution)… https://www.instagram.com/p/B9lNxjRJnaz/?igshid=pk2atq6z18kn",https://twitter.com/_riajazmine_/status/1237610104637120513,[67448274],2020-03-11T05:23:37.000Z,"Lungsod ng Las Piñas, Pambansang Punong Rehiyon",01cf094a554e5069,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
